country,year,sex,age,suicides_no,population,suicides/100kpop,country-year,gdp_for_year,gdp_per_capita,generation,popNorma
Antigua and Barbuda,1986,2,5,0,3764,0.0,Antigua and Barbuda1986,"290,440,148",4740,1,7.958007289406838e-05
Antigua and Barbuda,1986,2,6,0,1014,0.0,Antigua and Barbuda1986,"290,440,148",4740,1,1.6801759509476284e-05
Antigua and Barbuda,1986,1,2,0,7563,0.0,Antigua and Barbuda1986,"290,440,148",4740,4,0.00016630545927518304
Antigua and Barbuda,1986,1,3,0,6023,0.0,Antigua and Barbuda1986,"290,440,148",4740,3,0.00013114960377981147
Antigua and Barbuda,1986,1,4,0,5947,0.0,Antigua and Barbuda1986,"290,440,148",4740,2,0.0001294146394826373
Antigua and Barbuda,1986,1,1,0,6827,0.0,Antigua and Barbuda1986,"290,440,148",4740,4,0.00014950369976570677
Antigua and Barbuda,1986,1,5,0,2771,0.0,Antigua and Barbuda1986,"290,440,148",4740,1,5.691139464283203e-05
Antigua and Barbuda,1986,1,6,0,476,0.0,Antigua and Barbuda1986,"290,440,148",4740,1,4.520038563690631e-06
Antigua and Barbuda,1987,2,2,0,7583,0.0,Antigua and Barbuda1987,"337,174,852",5595,4,0.000166762028827071
Antigua and Barbuda,1987,2,3,0,6101,0.0,Antigua and Barbuda1987,"337,174,852",5595,3,0.00013293022503217444
Antigua and Barbuda,1987,2,4,0,6059,0.0,Antigua and Barbuda1987,"337,174,852",5595,2,0.00013197142897320978
Antigua and Barbuda,1987,2,1,0,6623,0.0,Antigua and Barbuda1987,"337,174,852",5595,4,0.00014484669033644975
Antigua and Barbuda,1987,2,5,0,3738,0.0,Antigua and Barbuda1987,"337,174,852",5595,1,7.898653247661405e-05
Antigua and Barbuda,1987,2,6,0,1081,0.0,Antigua and Barbuda1987,"337,174,852",5595,1,1.8331267508300892e-05
Antigua and Barbuda,1987,1,2,0,7421,0.0,Antigua and Barbuda1987,"337,174,852",5595,4,0.00016306381545677865
Antigua and Barbuda,1987,1,3,0,5893,0.0,Antigua and Barbuda1987,"337,174,852",5595,3,0.00012818190169253986
Antigua and Barbuda,1987,1,4,0,5927,0.0,Antigua and Barbuda1987,"337,174,852",5595,2,0.00012895806993074935
Antigua and Barbuda,1987,1,1,0,6499,0.0,Antigua and Barbuda1987,"337,174,852",5595,4,0.00014201595911474452
Antigua and Barbuda,1987,1,5,0,2798,0.0,Antigua and Barbuda1987,"337,174,852",5595,1,5.7527763537880755e-05
Antigua and Barbuda,1987,1,6,0,538,0.0,Antigua and Barbuda1987,"337,174,852",5595,1,5.935404174543252e-06
Antigua and Barbuda,1988,2,2,0,7413,0.0,Antigua and Barbuda1988,"398,637,741",6693,4,0.00016288118763602347
Antigua and Barbuda,1988,2,3,0,6041,0.0,Antigua and Barbuda1988,"398,637,741",6693,3,0.00013156051637651064
Antigua and Barbuda,1988,2,4,0,6021,0.0,Antigua and Barbuda1988,"398,637,741",6693,2,0.00013110394682462267
Antigua and Barbuda,1988,2,1,0,6527,0.0,Antigua and Barbuda1988,"398,637,741",6693,4,0.00014265515648738763
Antigua and Barbuda,1988,2,5,0,3708,0.0,Antigua and Barbuda1988,"398,637,741",6693,1,7.830167814878213e-05
Antigua and Barbuda,1988,2,6,0,1141,0.0,Antigua and Barbuda1988,"398,637,741",6693,1,1.970097616396472e-05
Antigua and Barbuda,1988,1,2,0,7209,0.0,Antigua and Barbuda1988,"398,637,741",6693,4,0.00015822417820676648
Antigua and Barbuda,1988,1,3,0,5826,0.0,Antigua and Barbuda1988,"398,637,741",6693,3,0.00012665239369371524
Antigua and Barbuda,1988,1,4,0,5907,0.0,Antigua and Barbuda1988,"398,637,741",6693,2,0.00012850150037886141
Antigua and Barbuda,1988,1,1,0,6355,0.0,Antigua and Barbuda1988,"398,637,741",6693,4,0.00013872865834115133
Antigua and Barbuda,1988,1,5,0,2813,0.0,Antigua and Barbuda1988,"398,637,741",6693,1,5.7870190701796714e-05
Antigua and Barbuda,1988,1,6,0,603,0.0,Antigua and Barbuda1988,"398,637,741",6693,1,7.4192552181790655e-06
Antigua and Barbuda,1989,2,2,0,7152,0.0,Antigua and Barbuda1989,"438,794,778",7407,4,0.00015692295498388585
Antigua and Barbuda,1989,2,3,0,6059,0.0,Antigua and Barbuda1989,"438,794,778",7407,3,0.00013197142897320978
Antigua and Barbuda,1989,2,4,0,5969,0.0,Antigua and Barbuda1989,"438,794,778",7407,2,0.00012991686598971404
Antigua and Barbuda,1989,2,1,0,6621,0.0,Antigua and Barbuda1989,"438,794,778",7407,4,0.00014480103338126096
Antigua and Barbuda,1989,2,5,0,3696,0.0,Antigua and Barbuda1989,"438,794,778",7407,1,7.802773641764937e-05
Antigua and Barbuda,1989,2,6,0,1195,0.0,Antigua and Barbuda1989,"438,794,778",7407,1,2.093371395406216e-05
Antigua and Barbuda,1989,1,2,0,6927,0.0,Antigua and Barbuda1989,"438,794,778",7407,4,0.00015178654752514648
Antigua and Barbuda,1989,1,3,0,5835,0.0,Antigua and Barbuda1989,"438,794,778",7407,3,0.00012685784999206482
Antigua and Barbuda,1989,1,4,0,5862,0.0,Antigua and Barbuda1989,"438,794,778",7407,2,0.00012747421888711355
Antigua and Barbuda,1989,1,1,0,6403,0.0,Antigua and Barbuda1989,"438,794,778",7407,4,0.00013982442526568238
Antigua and Barbuda,1989,1,5,0,2843,0.0,Antigua and Barbuda1989,"438,794,778",7407,1,5.8555045029628624e-05
Antigua and Barbuda,1989,1,6,0,676,0.0,Antigua and Barbuda1989,"438,794,778",7407,1,9.085734082570056e-06
Antigua and Barbuda,1990,1,4,1,5799,17.24,Antigua and Barbuda1990,"459,469,074",7744,2,0.00012603602479866654
Antigua and Barbuda,1990,2,2,0,6827,0.0,Antigua and Barbuda1990,"459,469,074",7744,4,0.00014950369976570677
Antigua and Barbuda,1990,2,3,0,6172,0.0,Antigua and Barbuda1990,"459,469,074",7744,3,0.00013455104694137665
Antigua and Barbuda,1990,2,4,0,5895,0.0,Antigua and Barbuda1990,"459,469,074",7744,2,0.00012822755864772865
Antigua and Barbuda,1990,2,1,0,6877,0.0,Antigua and Barbuda1990,"459,469,074",7744,4,0.0001506451236454266
Antigua and Barbuda,1990,2,5,0,3706,0.0,Antigua and Barbuda1990,"459,469,074",7744,1,7.825602119359334e-05
Antigua and Barbuda,1990,2,6,0,1252,0.0,Antigua and Barbuda1990,"459,469,074",7744,1,2.2234937176942798e-05
Antigua and Barbuda,1990,1,2,0,6598,0.0,Antigua and Barbuda1990,"459,469,074",7744,4,0.00014427597839658982
Antigua and Barbuda,1990,1,3,0,5937,0.0,Antigua and Barbuda1990,"459,469,074",7744,3,0.00012918635470669332
Antigua and Barbuda,1990,1,1,0,6611,0.0,Antigua and Barbuda1990,"459,469,074",7744,4,0.000144572748605317
Antigua and Barbuda,1990,1,5,0,2902,0.0,Antigua and Barbuda1990,"459,469,074",7744,1,5.9901925207698054e-05
Antigua and Barbuda,1990,1,6,0,758,0.0,Antigua and Barbuda1990,"459,469,074",7744,1,1.095766924531062e-05
Antigua and Barbuda,1991,2,2,0,6595,0.0,Antigua and Barbuda1991,"481,706,333",7976,4,0.00014420749296380664
Antigua and Barbuda,1991,2,3,0,6396,0.0,Antigua and Barbuda1991,"481,706,333",7976,3,0.00013966462592252161
Antigua and Barbuda,1991,2,4,0,6198,0.0,Antigua and Barbuda1991,"481,706,333",7976,3,0.00013514458735883097
Antigua and Barbuda,1991,2,1,0,7089,0.0,Antigua and Barbuda1991,"481,706,333",7976,5,0.0001554847608954388
Antigua and Barbuda,1991,2,5,0,3665,0.0,Antigua and Barbuda1991,"481,706,333",7976,2,7.732005361222306e-05
Antigua and Barbuda,1991,2,6,0,1293,0.0,Antigua and Barbuda1991,"481,706,333",7976,1,2.3170904758313083e-05
Antigua and Barbuda,1991,1,2,0,6401,0.0,Antigua and Barbuda1991,"481,706,333",7976,4,0.00013977876831049358
Antigua and Barbuda,1991,1,3,0,6156,0.0,Antigua and Barbuda1991,"481,706,333",7976,3,0.0001341857912998663
Antigua and Barbuda,1991,1,4,0,6122,0.0,Antigua and Barbuda1991,"481,706,333",7976,3,0.0001334096230616568
Antigua and Barbuda,1991,1,1,0,6818,0.0,Antigua and Barbuda1991,"481,706,333",7976,5,0.0001492982434673572
Antigua and Barbuda,1991,1,5,0,2857,0.0,Antigua and Barbuda1991,"481,706,333",7976,2,5.8874643715950185e-05
Antigua and Barbuda,1991,1,6,0,804,0.0,Antigua and Barbuda1991,"481,706,333",7976,1,1.2007779214652887e-05
Antigua and Barbuda,1992,2,2,0,6369,0.0,Antigua and Barbuda1992,"499,281,148",8087,4,0.0001390482570274729
Antigua and Barbuda,1992,2,3,0,6650,0.0,Antigua and Barbuda1992,"499,281,148",8087,3,0.00014546305923149848
Antigua and Barbuda,1992,2,4,0,6534,0.0,Antigua and Barbuda1992,"499,281,148",8087,3,0.00014281495583054842
Antigua and Barbuda,1992,2,1,0,7311,0.0,Antigua and Barbuda1992,"499,281,148",8087,5,0.00016055268292139498
Antigua and Barbuda,1992,2,5,0,3648,0.0,Antigua and Barbuda1992,"499,281,148",8087,2,7.693196949311831e-05
Antigua and Barbuda,1992,2,6,0,1339,0.0,Antigua and Barbuda1992,"499,281,148",8087,1,2.4221014727655348e-05
Antigua and Barbuda,1992,1,2,0,6221,0.0,Antigua and Barbuda1992,"499,281,148",8087,4,0.0001356696423435021
Antigua and Barbuda,1992,1,3,0,6409,0.0,Antigua and Barbuda1992,"499,281,148",8087,3,0.00013996139613124876
Antigua and Barbuda,1992,1,4,0,6497,0.0,Antigua and Barbuda1992,"499,281,148",8087,3,0.00014197030215955573
Antigua and Barbuda,1992,1,1,0,7059,0.0,Antigua and Barbuda1992,"499,281,148",8087,5,0.0001547999065676069
Antigua and Barbuda,1992,1,5,0,2851,0.0,Antigua and Barbuda1992,"499,281,148",8087,2,5.8737672850383805e-05
Antigua and Barbuda,1992,1,6,0,853,0.0,Antigua and Barbuda1992,"499,281,148",8087,1,1.3126374616778346e-05
Antigua and Barbuda,1993,1,3,1,6668,15.0,Antigua and Barbuda1993,"535,172,778",8453,3,0.00014587397182819762
Antigua and Barbuda,1993,2,2,0,6182,0.0,Antigua and Barbuda1993,"535,172,778",8453,4,0.00013477933171732062
Antigua and Barbuda,1993,2,3,0,6914,0.0,Antigua and Barbuda1993,"535,172,778",8453,3,0.0001514897773164193
Antigua and Barbuda,1993,2,4,0,6917,0.0,Antigua and Barbuda1993,"535,172,778",8453,3,0.0001515582627492025
Antigua and Barbuda,1993,2,1,0,7529,0.0,Antigua and Barbuda1993,"535,172,778",8453,5,0.00016552929103697355
Antigua and Barbuda,1993,2,5,0,3662,0.0,Antigua and Barbuda1993,"535,172,778",8453,2,7.725156817943987e-05
Antigua and Barbuda,1993,2,6,0,1386,0.0,Antigua and Barbuda1993,"535,172,778",8453,1,2.5293953174592014e-05
Antigua and Barbuda,1993,1,2,0,6069,0.0,Antigua and Barbuda1993,"535,172,778",8453,4,0.00013219971374915375
Antigua and Barbuda,1993,1,4,0,6915,0.0,Antigua and Barbuda1993,"535,172,778",8453,3,0.00015151260579401372
Antigua and Barbuda,1993,1,1,0,7298,0.0,Antigua and Barbuda1993,"535,172,778",8453,5,0.0001602559127126678
Antigua and Barbuda,1993,1,5,0,2879,0.0,Antigua and Barbuda1993,"535,172,778",8453,2,5.937687022302692e-05
Antigua and Barbuda,1993,1,6,0,896,0.0,Antigua and Barbuda1993,"535,172,778",8453,1,1.4107999153337422e-05
Antigua and Barbuda,1994,2,2,0,6083,0.0,Antigua and Barbuda1994,"589,429,593",9062,4,0.0001325193124354753
Antigua and Barbuda,1994,2,3,0,7151,0.0,Antigua and Barbuda1994,"589,429,593",9062,3,0.00015690012650629144
Antigua and Barbuda,1994,2,4,0,7357,0.0,Antigua and Barbuda1994,"589,429,593",9062,3,0.00016160279289073725
Antigua and Barbuda,1994,2,1,0,7722,0.0,Antigua and Barbuda1994,"589,429,593",9062,5,0.0001699351872126922
Antigua and Barbuda,1994,2,5,0,3715,0.0,Antigua and Barbuda1994,"589,429,593",9062,2,7.846147749194292e-05
Antigua and Barbuda,1994,2,6,0,1437,0.0,Antigua and Barbuda1994,"589,429,593",9062,1,2.6458205531906266e-05
Antigua and Barbuda,1994,1,2,0,5976,0.0,Antigua and Barbuda1994,"589,429,593",9062,4,0.0001300766653328748
Antigua and Barbuda,1994,1,3,0,6886,0.0,Antigua and Barbuda1994,"589,429,593",9062,3,0.0001508505799437762
Antigua and Barbuda,1994,1,4,0,7359,0.0,Antigua and Barbuda1994,"589,429,593",9062,3,0.00016164844984592605
Antigua and Barbuda,1994,1,1,0,7494,0.0,Antigua and Barbuda1994,"589,429,593",9062,5,0.00016473029432116965
Antigua and Barbuda,1994,1,5,0,2935,0.0,Antigua and Barbuda1994,"589,429,593",9062,2,6.065526496831316e-05
Antigua and Barbuda,1994,1,6,0,929,0.0,Antigua and Barbuda1994,"589,429,593",9062,1,1.4861338913952528e-05
Antigua and Barbuda,1995,2,2,0,6099,0.0,Antigua and Barbuda1995,"577,280,741",8636,4,0.00013288456807698565
Antigua and Barbuda,1995,2,3,0,7333,0.0,Antigua and Barbuda1995,"577,280,741",8636,4,0.0001610549094284717
Antigua and Barbuda,1995,2,4,0,7851,0.0,Antigua and Barbuda1995,"577,280,741",8636,3,0.00017288006082236942
Antigua and Barbuda,1995,2,1,0,7885,0.0,Antigua and Barbuda1995,"577,280,741",8636,5,0.00017365622906057891
Antigua and Barbuda,1995,2,5,0,3808,0.0,Antigua and Barbuda1995,"577,280,741",8636,2,8.058452590822185e-05
Antigua and Barbuda,1995,2,6,0,1488,0.0,Antigua and Barbuda1995,"577,280,741",8636,1,2.7622457889220522e-05
Antigua and Barbuda,1995,1,2,0,5953,0.0,Antigua and Barbuda1995,"577,280,741",8636,4,0.0001295516103482037
Antigua and Barbuda,1995,1,3,0,7023,0.0,Antigua and Barbuda1995,"577,280,741",8636,4,0.0001539780813742086
Antigua and Barbuda,1995,1,4,0,7809,0.0,Antigua and Barbuda1995,"577,280,741",8636,3,0.00017192126476340473
Antigua and Barbuda,1995,1,1,0,7632,0.0,Antigua and Barbuda1995,"577,280,741",8636,5,0.00016788062422919646
Antigua and Barbuda,1995,1,5,0,3021,0.0,Antigua and Barbuda1995,"577,280,741",8636,2,6.261851404143132e-05
Antigua and Barbuda,1995,1,6,0,944,0.0,Antigua and Barbuda1995,"577,280,741",8636,1,1.5203766077868485e-05
Antigua and Barbuda,1998,2,2,0,6529,0.0,Antigua and Barbuda1998,"727,860,593",10078,4,0.00014270081344257643
Antigua and Barbuda,1998,2,3,0,8332,0.0,Antigua and Barbuda1998,"727,860,593",10078,4,0.00018386055854527445
Antigua and Barbuda,1998,2,4,0,9615,0.0,Antigua and Barbuda1998,"727,860,593",10078,3,0.00021314949529888596
Antigua and Barbuda,1998,2,1,0,8183,0.0,Antigua and Barbuda1998,"727,860,593",10078,5,0.00018045911538370926
Antigua and Barbuda,1998,2,5,0,3921,0.0,Antigua and Barbuda1998,"727,860,593",10078,2,8.316414387638873e-05
Antigua and Barbuda,1998,2,6,0,1476,0.0,Antigua and Barbuda1998,"727,860,593",10078,1,2.7348516158087754e-05
Antigua and Barbuda,1998,1,2,0,5916,0.0,Antigua and Barbuda1998,"727,860,593",10078,4,0.000128706956677211
Antigua and Barbuda,1998,1,3,0,7294,0.0,Antigua and Barbuda1998,"727,860,593",10078,4,0.00016016459880229022
Antigua and Barbuda,1998,1,4,0,9086,0.0,Antigua and Barbuda1998,"727,860,593",10078,3,0.00020107323065144986
Antigua and Barbuda,1998,1,1,0,7706,0.0,Antigua and Barbuda1998,"727,860,593",10078,5,0.00016956993157118185
Antigua and Barbuda,1998,1,5,0,3213,0.0,Antigua and Barbuda1998,"727,860,593",10078,2,6.700158173955557e-05
Antigua and Barbuda,1998,1,6,0,954,0.0,Antigua and Barbuda1998,"727,860,593",10078,1,1.5432050853812457e-05
Antigua and Barbuda,1999,2,2,0,6589,0.0,Antigua and Barbuda1999,"766,198,926",10378,4,0.00014407052209824026
Antigua and Barbuda,1999,2,3,0,8526,0.0,Antigua and Barbuda1999,"766,198,926",10378,4,0.00018828928319858748
Antigua and Barbuda,1999,2,4,0,10311,0.0,Antigua and Barbuda1999,"766,198,926",10378,3,0.00022903811570458636
Antigua and Barbuda,1999,2,1,0,8314,0.0,Antigua and Barbuda1999,"766,198,926",10378,5,0.00018344964594857528
Antigua and Barbuda,1999,2,5,0,3968,0.0,Antigua and Barbuda1999,"766,198,926",10378,2,8.423708232332539e-05
Antigua and Barbuda,1999,2,6,0,1451,0.0,Antigua and Barbuda1999,"766,198,926",10378,1,2.6777804218227828e-05
Antigua and Barbuda,1999,1,2,0,5845,0.0,Antigua and Barbuda1999,"766,198,926",10378,4,0.0001270861347680088
Antigua and Barbuda,1999,1,3,0,7263,0.0,Antigua and Barbuda1999,"766,198,926",10378,4,0.0001594569159968639
Antigua and Barbuda,1999,1,4,0,9537,0.0,Antigua and Barbuda1999,"766,198,926",10378,3,0.00021136887404652298
Antigua and Barbuda,1999,1,1,0,7805,0.0,Antigua and Barbuda1999,"766,198,926",10378,5,0.00017182995085302714
Antigua and Barbuda,1999,1,5,0,3276,0.0,Antigua and Barbuda1999,"766,198,926",10378,2,6.843977582800258e-05
Antigua and Barbuda,1999,1,6,0,947,0.0,Antigua and Barbuda1999,"766,198,926",10378,1,1.5272251510651677e-05
Antigua and Barbuda,2000,1,5,1,3333,30.0,Antigua and Barbuda2000,"830,158,778",11021,2,6.974099905088322e-05
Antigua and Barbuda,2000,1,4,1,10033,9.97,Antigua and Barbuda2000,"830,158,778",11021,3,0.00022269179893334395
Antigua and Barbuda,2000,2,2,0,6616,0.0,Antigua and Barbuda2000,"830,158,778",11021,4,0.00014468689099328899
Antigua and Barbuda,2000,2,3,0,8595,0.0,Antigua and Barbuda2000,"830,158,778",11021,4,0.0001898644481526009
Antigua and Barbuda,2000,2,4,0,11040,0.0,Antigua and Barbuda2000,"830,158,778",11021,3,0.00024568007587090187
Antigua and Barbuda,2000,2,1,0,8439,0.0,Antigua and Barbuda2000,"830,158,778",11021,5,0.00018630320564787494
Antigua and Barbuda,2000,2,5,0,3986,0.0,Antigua and Barbuda2000,"830,158,778",11021,2,8.464799492002453e-05
Antigua and Barbuda,2000,2,6,0,1413,0.0,Antigua and Barbuda2000,"830,158,778",11021,1,2.5910322069640737e-05
Antigua and Barbuda,2000,1,2,0,5783,0.0,Antigua and Barbuda2000,"830,158,778",11021,4,0.00012567076915715616
Antigua and Barbuda,2000,1,3,0,7177,0.0,Antigua and Barbuda2000,"830,158,778",11021,4,0.00015749366692374575
Antigua and Barbuda,2000,1,1,0,7973,0.0,Antigua and Barbuda2000,"830,158,778",11021,5,0.00017566513508888588
Antigua and Barbuda,2000,1,6,0,938,0.0,Antigua and Barbuda2000,"830,158,778",11021,1,1.5066795212302102e-05
Antigua and Barbuda,2001,1,4,2,10281,19.45,Antigua and Barbuda2001,"800,740,259",10468,3,0.00022835326137675443
Antigua and Barbuda,2001,2,2,0,6902,0.0,Antigua and Barbuda2001,"800,740,259",10468,5,0.00015121583558528654
Antigua and Barbuda,2001,2,3,0,8425,0.0,Antigua and Barbuda2001,"800,740,259",10468,4,0.00018598360696155336
Antigua and Barbuda,2001,2,4,0,11402,0.0,Antigua and Barbuda2001,"800,740,259",10468,3,0.00025394398476007363
Antigua and Barbuda,2001,2,1,0,8428,0.0,Antigua and Barbuda2001,"800,740,259",10468,5,0.00018605209239433657
Antigua and Barbuda,2001,2,5,0,4037,0.0,Antigua and Barbuda2001,"800,740,259",10468,2,8.58122472773388e-05
Antigua and Barbuda,2001,2,6,0,1487,0.0,Antigua and Barbuda2001,"800,740,259",10468,2,2.7599629411626125e-05
Antigua and Barbuda,2001,1,2,0,6084,0.0,Antigua and Barbuda2001,"800,740,259",10468,5,0.0001325421409130697
Antigua and Barbuda,2001,1,3,0,7071,0.0,Antigua and Barbuda2001,"800,740,259",10468,4,0.00015507384829873967
Antigua and Barbuda,2001,1,1,0,7958,0.0,Antigua and Barbuda2001,"800,740,259",10468,5,0.00017532270792496992
Antigua and Barbuda,2001,1,5,0,3442,0.0,Antigua and Barbuda2001,"800,740,259",10468,2,7.22293031086725e-05
Antigua and Barbuda,2001,1,6,0,980,0.0,Antigua and Barbuda2001,"800,740,259",10468,2,1.602559127126678e-05
Antigua and Barbuda,2002,2,2,0,7196,0.0,Antigua and Barbuda2002,"814,615,333",10499,5,0.0001579274079980393
Antigua and Barbuda,2002,2,3,0,8155,0.0,Antigua and Barbuda2002,"814,615,333",10499,4,0.00017981991801106615
Antigua and Barbuda,2002,2,4,0,11760,0.0,Antigua and Barbuda2002,"814,615,333",10499,3,0.00026211657973886776
Antigua and Barbuda,2002,2,1,0,8408,0.0,Antigua and Barbuda2002,"814,615,333",10499,5,0.00018559552284244863
Antigua and Barbuda,2002,2,5,0,4050,0.0,Antigua and Barbuda2002,"814,615,333",10499,2,8.610901748606595e-05
Antigua and Barbuda,2002,2,6,0,1547,0.0,Antigua and Barbuda2002,"814,615,333",10499,2,2.8969338067289952e-05
Antigua and Barbuda,2002,1,2,0,6416,0.0,Antigua and Barbuda2002,"814,615,333",10499,5,0.00014012119547440955
Antigua and Barbuda,2002,1,3,0,6921,0.0,Antigua and Barbuda2002,"814,615,333",10499,4,0.0001516495766595801
Antigua and Barbuda,2002,1,4,0,10604,0.0,Antigua and Barbuda2002,"814,615,333",10499,3,0.0002357268596397447
Antigua and Barbuda,2002,1,1,0,7980,0.0,Antigua and Barbuda2002,"814,615,333",10499,5,0.00017582493443204665
Antigua and Barbuda,2002,1,5,0,3527,0.0,Antigua and Barbuda2002,"814,615,333",10499,2,7.416972370419626e-05
Antigua and Barbuda,2002,1,6,0,1024,0.0,Antigua and Barbuda2002,"814,615,333",10499,2,1.7030044285420255e-05
Antigua and Barbuda,2003,1,5,1,3594,27.82,Antigua and Barbuda2003,"855,643,111",10878,2,7.569923170302086e-05
Antigua and Barbuda,2003,2,2,0,7454,0.0,Antigua and Barbuda2003,"855,643,111",10878,5,0.00016381715521739375
Antigua and Barbuda,2003,2,3,0,7831,0.0,Antigua and Barbuda2003,"855,643,111",10878,4,0.0001724234912704815
Antigua and Barbuda,2003,2,4,0,12129,0.0,Antigua and Barbuda2003,"855,643,111",10878,3,0.0002705402879712003
Antigua and Barbuda,2003,2,1,0,8423,0.0,Antigua and Barbuda2003,"855,643,111",10878,5,0.00018593795000636457
Antigua and Barbuda,2003,2,5,0,4054,0.0,Antigua and Barbuda2003,"855,643,111",10878,2,8.620033139644354e-05
Antigua and Barbuda,2003,2,6,0,1583,0.0,Antigua and Barbuda2003,"855,643,111",10878,2,2.9791163260688246e-05
Antigua and Barbuda,2003,1,2,0,6730,0.0,Antigua and Barbuda2003,"855,643,111",10878,5,0.00014728933743905025
Antigua and Barbuda,2003,1,3,0,6734,0.0,Antigua and Barbuda2003,"855,643,111",10878,4,0.00014738065134942783
Antigua and Barbuda,2003,1,4,0,10997,0.0,Antigua and Barbuda2003,"855,643,111",10878,3,0.0002446984513343428
Antigua and Barbuda,2003,1,1,0,8061,0.0,Antigua and Barbuda2003,"855,643,111",10878,5,0.00017767404111719283
Antigua and Barbuda,2003,1,6,0,1068,0.0,Antigua and Barbuda2003,"855,643,111",10878,2,1.8034497299573727e-05
